,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
325,KOTAKBANK_14-01-2019_11:30.csv,1216.4,0.6854961832061068,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-17.03,-24.0,-18.29,-55.56,","7.63,12.61,nan,7.83,","1220.0,1280.0,1200.0,1160.0,","1300.0,1340.0,1180.0,880.0,","68.99,81.96,60.7,96.21,","56.99,73.34,100.0,65.48,"
326,KOTAKBANK_14-01-2019_12:00.csv,1209.1,0.6785850133130468,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1180.0,","-31.21,-39.1,-29.33,-44.83,","13.86,13.33,18.67,14.05,","1220.0,1240.0,1160.0,1220.0,","1300.0,1340.0,1180.0,880.0,","71.28,83.74,63.58,96.38,","53.99,71.09,88.12,62.89,"
327,KOTAKBANK_14-01-2019_12:30.csv,1210.5,0.6700796359499431,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-31.61,-41.83,-27.91,-44.83,","10.51,14.05,10.29,17.16,","1220.0,1280.0,1160.0,1220.0,","1340.0,1400.0,1180.0,1200.0,","71.17,83.54,63.01,96.1,","54.68,71.69,88.93,78.43,"
328,KOTAKBANK_14-01-2019_13:00.csv,1210.8,0.664783427495292,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-37.03,-46.62,-31.38,-90.91,","14.18,12.97,10.29,12.5,","1220.0,1280.0,1160.0,1220.0,","1340.0,1400.0,1180.0,1200.0,","71.15,83.91,63.28,96.66,","54.8,72.07,88.99,79.34,"
329,KOTAKBANK_14-01-2019_13:30.csv,1211.2,0.6676737160120846,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-31.21,-39.1,-27.63,-90.91,","8.73,13.33,10.29,8.5,","1220.0,1280.0,1160.0,1220.0,","1340.0,1400.0,1180.0,1200.0,","71.17,83.73,63.16,96.9,","54.92,71.75,88.73,78.69,"
330,KOTAKBANK_14-01-2019_14:00.csv,1210.0,0.6670445956160241,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-35.74,-52.82,-32.88,-90.91,","13.53,17.13,14.08,6.67,","1220.0,1240.0,1160.0,1220.0,","1340.0,1400.0,1180.0,1200.0,","71.34,84.33,63.59,96.78,","54.42,71.45,88.68,79.44,"
331,KOTAKBANK_14-01-2019_14:30.csv,1214.95,0.6707224334600761,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-26.61,-41.83,-26.8,-82.61,","8.0,3.7,-15.09,15.15,","1220.0,1200.0,1160.0,1220.0,","1340.0,1400.0,1200.0,1180.0,","69.95,83.31,61.96,96.74,","56.63,72.9,88.88,79.26,"
332,KOTAKBANK_14-01-2019_15:00.csv,1212.9,0.669327251995439,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-35.31,-49.66,-32.88,-82.61,","8.37,9.57,-15.09,11.39,","1220.0,1200.0,1160.0,1220.0,","1340.0,1400.0,1180.0,1200.0,","70.32,83.93,62.36,96.61,","55.78,72.92,90.55,79.48,"
333,KOTAKBANK_14-01-2019_15:25.csv,1209.5,0.6593489780469342,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-41.97,-55.0,-31.67,-90.91,","8.55,7.96,-15.09,0.0,","1220.0,1200.0,1160.0,1220.0,","1340.0,1400.0,1200.0,1180.0,","71.42,83.62,63.57,96.3,","54.44,73.21,90.46,80.68,"
334,KOTAKBANK_14-01-2019_15:32.csv,1210.0,0.6572398190045249,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","-38.78,-50.69,-31.08,-55.56,","8.73,9.57,-15.09,0.0,","1220.0,1200.0,1160.0,1220.0,","1340.0,1400.0,1200.0,1180.0,","71.9,84.37,63.73,96.35,","54.56,72.01,90.38,80.1,"
335,KOTAKBANK_15-01-2019_09:00.csv,1210.0,0.6569701548923309,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","940.0,980.0,940.0,980.0,","940.0,1500.0,940.0,1500.0,","71.52,84.17,63.43,96.26,","54.63,72.29,90.36,80.07,"
336,KOTAKBANK_15-01-2019_09:30.csv,1215.85,0.6591080876795162,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","3.03,1.33,2.61,nan,","-5.96,-7.04,10.17,-1.52,","1240.0,1300.0,1160.0,1200.0,","1220.0,1320.0,1100.0,900.0,","69.2,82.54,61.03,100.0,","56.96,73.53,89.45,80.63,"
337,KOTAKBANK_15-01-2019_10:00.csv,1216.85,0.6527259148618372,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","6.98,6.33,8.02,13.33,","-11.66,-14.0,-1.92,-5.51,","1240.0,1300.0,1200.0,1140.0,","1220.0,1400.0,1100.0,1180.0,","68.55,81.98,60.29,95.39,","57.59,74.29,90.19,81.08,"
338,KOTAKBANK_15-01-2019_10:30.csv,1216.7,0.656203288490284,"1260.0,1300.0,1240.0,1400.0,","1200.0,1160.0,1100.0,1140.0,","4.19,4.52,5.7,-18.18,","-11.16,-14.57,8.62,-0.75,","1240.0,1300.0,1200.0,1140.0,","1220.0,1400.0,1100.0,1220.0,","68.74,82.33,60.62,95.46,","57.45,74.53,89.49,80.85,"
