,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
1572,TECHM_13-05-2019_14:01.csv,818.25,0.4276729559748428,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","18.73,21.25,15.0,14.76,","-10.71,-17.49,-10.82,-17.99,","840.0,900.0,820.0,780.0,","800.0,810.0,800.0,520.0,","64.29,89.11,51.17,74.87,","60.22,70.88,54.59,66.09,"
1573,TECHM_13-05-2019_14:16.csv,819.45,0.4293193717277487,"900.0,840.0,820.0,860.0,","800.0,780.0,810.0,790.0,","17.11,18.5,16.99,14.76,","-10.71,-19.63,-15.67,-17.99,","840.0,900.0,820.0,780.0,","800.0,810.0,800.0,520.0,","88.99,62.7,50.36,74.11,","60.94,71.84,55.47,66.81,"
1574,TECHM_13-05-2019_14:33.csv,818.25,0.4272251308900524,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","14.29,17.11,15.67,18.26,","-10.71,-20.18,-15.67,-17.99,","840.0,900.0,820.0,810.0,","800.0,810.0,800.0,520.0,","63.72,89.27,51.14,74.19,","60.33,71.51,54.81,66.25,"
1575,TECHM_13-05-2019_14:45.csv,819.9,0.4275210084033613,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","14.02,17.11,16.67,17.51,","-19.58,-20.18,-20.38,-21.48,","840.0,900.0,820.0,810.0,","800.0,810.0,800.0,790.0,","62.77,88.93,50.07,73.61,","61.72,72.22,55.88,67.26,"
1576,TECHM_14-05-2019_09:02.csv,815.0,0.43478260869565216,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","680.0,830.0,680.0,830.0,","680.0,960.0,680.0,960.0,","65.37,90.24,53.02,75.99,","59.07,70.89,53.13,65.45,"
1577,TECHM_14-05-2019_09:15.csv,815.0,0.43478260869565216,"840.0,900.0,820.0,860.0,","800.0,780.0,810.0,790.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","680.0,830.0,680.0,830.0,","680.0,960.0,680.0,960.0,","65.37,90.24,53.02,75.99,","59.07,70.89,53.13,65.45,"
1578,TECHM_14-05-2019_09:32.csv,807.55,0.428125,"840.0,900.0,820.0,860.0,","800.0,780.0,790.0,760.0,","-18.73,-13.43,-21.8,-13.83,","13.82,16.61,17.38,18.6,","820.0,840.0,780.0,790.0,","520.0,770.0,770.0,800.0,","68.84,90.65,57.68,77.81,","54.56,66.16,60.13,76.24,"
1579,TECHM_14-05-2019_09:45.csv,805.3,0.4231557377049181,"900.0,840.0,820.0,860.0,","800.0,780.0,790.0,760.0,","-24.59,-23.99,-21.51,-25.15,","16.36,20.34,19.44,18.6,","820.0,830.0,780.0,540.0,","520.0,990.0,800.0,770.0,","91.33,70.33,58.93,79.28,","53.25,64.86,59.03,75.39,"
1580,TECHM_14-05-2019_10:04.csv,802.95,0.4323770491803279,"900.0,840.0,820.0,830.0,","800.0,780.0,790.0,760.0,","-33.33,-37.14,-33.16,-33.98,","25.05,28.04,26.58,30.0,","820.0,830.0,780.0,790.0,","840.0,860.0,770.0,810.0,","91.85,71.64,60.38,66.02,","51.72,63.43,57.63,73.87,"
1581,TECHM_14-05-2019_10:15.csv,803.8,0.43673469387755104,"900.0,840.0,820.0,830.0,","800.0,780.0,760.0,790.0,","-26.67,-30.23,-28.5,-26.22,","19.47,27.36,30.0,23.68,","820.0,830.0,780.0,760.0,","840.0,860.0,770.0,810.0,","91.46,70.75,59.61,64.99,","52.26,63.66,73.98,58.07,"
1582,TECHM_14-05-2019_10:30.csv,801.05,0.4427402862985685,"900.0,840.0,820.0,830.0,","800.0,780.0,760.0,790.0,","-26.67,-38.84,-31.12,-26.22,","19.3,21.96,30.0,23.68,","820.0,830.0,780.0,760.0,","840.0,860.0,770.0,820.0,","92.09,72.46,61.45,66.87,","50.64,62.49,72.74,56.61,"
1583,TECHM_14-05-2019_10:45.csv,803.0,0.4458077709611452,"900.0,840.0,820.0,830.0,","800.0,780.0,760.0,790.0,","-26.67,-37.14,-35.98,-34.85,","23.01,24.01,30.0,23.68,","820.0,830.0,780.0,760.0,","840.0,870.0,770.0,820.0,","91.49,71.56,60.5,66.22,","51.86,63.75,73.81,57.86,"
1584,TECHM_14-05-2019_11:00.csv,801.8,0.4485596707818929,"900.0,840.0,820.0,830.0,","800.0,780.0,760.0,790.0,","-26.67,-42.98,-42.38,-34.85,","25.05,27.81,30.0,23.68,","820.0,900.0,780.0,760.0,","840.0,860.0,770.0,820.0,","91.7,72.11,61.16,66.82,","51.08,63.13,73.32,57.19,"
1585,TECHM_14-05-2019_11:16.csv,795.75,0.4536082474226804,"900.0,840.0,820.0,830.0,","780.0,790.0,760.0,740.0,","-49.02,-52.73,-54.82,-54.48,","35.83,36.54,37.5,nan,","820.0,900.0,780.0,790.0,","840.0,860.0,770.0,810.0,","93.02,74.3,64.84,69.6,","59.4,53.52,70.38,100.0,"
1586,TECHM_14-05-2019_11:30.csv,794.95,0.4453524004085802,"900.0,840.0,820.0,830.0,","780.0,790.0,760.0,740.0,","-72.73,-60.77,-58.15,-54.48,","40.31,37.9,49.09,nan,","820.0,830.0,780.0,760.0,","860.0,870.0,810.0,770.0,","93.16,75.52,64.96,70.66,","58.38,52.89,69.19,100.0,"
1587,TECHM_14-05-2019_11:46.csv,792.8,0.4556701030927835,"900.0,840.0,820.0,830.0,","780.0,790.0,760.0,740.0,","-76.74,-66.34,-61.13,-61.72,","44.47,42.0,50.18,nan,","820.0,830.0,780.0,760.0,","860.0,870.0,810.0,820.0,","93.69,76.16,66.01,71.26,","57.3,51.6,68.23,100.0,"
1588,TECHM_14-05-2019_12:00.csv,792.75,0.4476093591047813,"900.0,840.0,820.0,830.0,","780.0,760.0,790.0,740.0,","-76.74,-69.7,-65.81,-62.99,","44.74,46.15,41.3,nan,","820.0,830.0,780.0,760.0,","860.0,870.0,810.0,820.0,","93.8,76.24,66.26,71.54,","57.13,68.03,51.57,100.0,"
1589,TECHM_14-05-2019_12:16.csv,793.5,0.4483111566018424,"900.0,840.0,820.0,830.0,","780.0,760.0,790.0,740.0,","-72.73,-68.0,-63.69,-53.33,","40.16,46.15,40.08,nan,","820.0,830.0,780.0,760.0,","860.0,870.0,820.0,810.0,","93.8,75.87,65.94,70.81,","57.83,68.8,52.02,100.0,"
