,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
898,NIFTY_07-03-2019_10:00.csv,11055.75,1.7589153923363052,"11100.0,11150.0,11200.0,11300.0,","11000.0,10900.0,10800.0,10950.0,","-152.17,-766.67,-2200.0,-500.0,","-162.61,-866.67,-1020.0,-806.67,","11150.0,11100.0,11000.0,11050.0,","10800.0,11250.0,10600.0,10200.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
899,NIFTY_07-03-2019_10:30.csv,11057.45,1.806043303424491,"11100.0,11150.0,11200.0,11300.0,","11000.0,10900.0,10800.0,10950.0,","-138.36,-766.67,-1050.0,-200.0,","-263.86,-987.5,-1766.67,-1033.33,","11100.0,11150.0,11000.0,11050.0,","10800.0,10900.0,10500.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
900,NIFTY_07-03-2019_11:00.csv,11053.1,1.8037394665319109,"11100.0,11150.0,11200.0,11300.0,","11000.0,10900.0,10800.0,11050.0,","-159.7,-766.67,-1050.0,-200.0,","-239.33,-1350.0,-1300.0,-70.81,","11100.0,11150.0,11000.0,11050.0,","10800.0,10900.0,10500.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
901,NIFTY_07-03-2019_11:30.csv,11049.2,1.7077170936039956,"11100.0,11150.0,11050.0,11200.0,","11000.0,10900.0,10800.0,10950.0,","-205.26,-766.67,-79.29,-2200.0,","-255.29,-1142.86,-1300.0,-871.43,","11100.0,11150.0,11000.0,11050.0,","10800.0,10900.0,10500.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
902,NIFTY_07-03-2019_12:00.csv,11050.35,1.6263771813637224,"11100.0,11150.0,11200.0,11300.0,","11000.0,10900.0,10800.0,11050.0,","-304.65,-940.0,-2200.0,-500.0,","-297.37,-1142.86,-1766.67,-92.68,","11100.0,11150.0,11000.0,11050.0,","10800.0,10900.0,10500.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
903,NIFTY_07-03-2019_12:30.csv,11040.95,1.5911756897009486,"11100.0,11150.0,11050.0,11200.0,","11000.0,10900.0,10800.0,10950.0,","-357.89,-1200.0,-148.51,-2200.0,","-221.28,-866.67,-833.33,-700.0,","11100.0,11150.0,11000.0,11050.0,","10800.0,10900.0,10500.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
904,NIFTY_07-03-2019_13:00.csv,11030.6,1.487949354603788,"11100.0,11050.0,11150.0,11200.0,","11000.0,10900.0,10950.0,10800.0,","-544.44,-239.19,-1633.33,-1050.0,","-160.34,-1142.86,-806.67,-1766.67,","11100.0,11050.0,11000.0,10950.0,","10800.0,10950.0,10500.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
905,NIFTY_07-03-2019_13:30.csv,11041.95,1.4965869417956337,"11100.0,11050.0,11150.0,11200.0,","11000.0,10900.0,10950.0,10800.0,","-656.52,-230.26,-1633.33,-2200.0,","-292.21,-1640.0,-1600.0,-1766.67,","11100.0,11050.0,11000.0,11050.0,","10800.0,10900.0,10500.0,10600.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
906,NIFTY_07-03-2019_14:00.csv,11068.55,1.6866839897593708,"11100.0,11150.0,11200.0,11300.0,","11000.0,10900.0,11050.0,10800.0,","-255.1,-2500.0,-1050.0,-500.0,","-1787.5,-2800.0,-532.0,-1766.67,","11100.0,11150.0,11000.0,11050.0,","10900.0,10800.0,10600.0,10500.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
907,NIFTY_07-03-2019_14:30.csv,11077.4,1.809342052397512,"11100.0,11150.0,11200.0,11300.0,","11000.0,11050.0,10900.0,10800.0,","-397.14,-2500.0,-1050.0,-500.0,","-4214.29,-1404.76,-4250.0,-5500.0,","11100.0,11150.0,11050.0,11000.0,","10900.0,10800.0,10600.0,10500.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
908,NIFTY_07-03-2019_15:00.csv,11072.0,2.018722125108232,"11100.0,11150.0,11200.0,11300.0,","11000.0,11050.0,10900.0,10800.0,","-2385.71,-2500.0,-2200.0,-500.0,","-7450.0,-3850.0,-8600.0,-2700.0,","11100.0,11150.0,11050.0,11000.0,","10900.0,11000.0,10600.0,10500.0,","100.0,100.0,100.0,100.0,","100.0,100.0,100.0,100.0,"
