,name,curprice,pcr,resistance,support,CallChngInLTP,PutChngInLTP,CoiMaxAdd,CoiMaxExit,callprob,putprob
436,ESCORTS_23-01-2019_11:30.csv,728.8,0.6109467455621301,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","19.08,17.48,25.0,24.29,","-28.68,-22.49,-11.11,-34.43,","720.0,760.0,680.0,740.0,","740.0,780.0,720.0,640.0,","67.42,56.39,81.61,75.83,","66.08,55.23,81.6,75.95,"
437,ESCORTS_23-01-2019_12:00.csv,734.15,0.621861152141802,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","30.72,31.42,26.83,30.26,","-53.7,-47.34,-11.11,-46.43,","720.0,760.0,720.0,740.0,","740.0,400.0,880.0,640.0,","64.86,53.61,80.63,74.08,","69.04,58.55,83.01,77.27,"
438,ESCORTS_23-01-2019_12:30.csv,734.9,0.6350148367952523,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","35.37,33.22,36.17,40.45,","-58.1,-52.5,-60.0,-54.72,","720.0,780.0,720.0,680.0,","740.0,760.0,880.0,640.0,","64.33,52.97,79.93,73.04,","69.17,58.95,83.91,77.49,"
439,ESCORTS_23-01-2019_13:00.csv,734.15,0.6398809523809523,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","30.26,30.0,34.78,37.65,","-58.1,-53.27,-60.0,-74.47,","780.0,720.0,720.0,740.0,","740.0,760.0,880.0,640.0,","64.78,53.5,80.29,73.85,","69.54,58.79,84.53,78.2,"
440,ESCORTS_23-01-2019_13:30.csv,728.9,0.6411764705882353,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","28.86,26.18,31.82,36.9,","-29.69,-28.15,-60.0,-46.43,","780.0,720.0,720.0,740.0,","740.0,840.0,880.0,640.0,","66.8,56.12,81.22,75.07,","67.01,55.72,83.1,76.28,"
441,ESCORTS_23-01-2019_14:00.csv,732.6,0.643652561247216,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","32.48,31.42,28.57,36.14,","-40.68,-39.27,-48.15,-46.43,","780.0,720.0,720.0,700.0,","740.0,760.0,880.0,640.0,","65.35,54.56,80.79,74.1,","67.59,57.31,83.71,77.27,"
442,ESCORTS_23-01-2019_14:30.csv,731.75,0.6421130952380952,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","29.33,27.5,34.78,35.37,","-36.07,-33.77,-25.0,-43.86,","780.0,720.0,720.0,740.0,","740.0,760.0,880.0,640.0,","66.0,54.92,80.78,73.61,","68.01,57.03,82.18,76.54,"
443,ESCORTS_23-01-2019_15:00.csv,733.15,0.6418466120625466,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","31.17,30.0,26.83,37.65,","-44.35,-41.2,-25.0,-28.12,","780.0,720.0,720.0,680.0,","740.0,760.0,880.0,640.0,","65.36,54.18,80.44,73.71,","68.26,57.84,83.19,76.87,"
444,ESCORTS_23-01-2019_15:25.csv,728.4,0.6410447761194029,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","22.63,21.92,25.0,30.26,","-24.81,-23.98,-25.0,-32.26,","780.0,720.0,720.0,700.0,","740.0,760.0,760.0,880.0,","67.97,57.05,82.27,75.99,","65.78,54.96,81.7,75.15,"
445,ESCORTS_23-01-2019_15:32.csv,728.25,0.6369710467706013,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","21.48,20.39,18.92,26.39,","-29.69,-25.0,-25.0,-30.16,","780.0,720.0,720.0,700.0,","740.0,760.0,760.0,880.0,","68.01,100.0,82.32,75.93,","100.0,100.0,100.0,75.43,"
446,ESCORTS_24-01-2019_09:00.csv,728.25,0.6466616654163541,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","nan,nan,nan,nan,","nan,nan,nan,nan,","400.0,720.0,400.0,720.0,","400.0,840.0,400.0,840.0,","67.66,56.95,82.32,75.93,","66.28,55.1,82.05,75.43,"
447,ESCORTS_24-01-2019_09:30.csv,721.3,0.6330140014738393,"760.0,740.0,800.0,780.0,","700.0,720.0,660.0,680.0,","-12.7,-12.93,nan,0.0,","13.42,5.79,nan,nan,","740.0,760.0,700.0,400.0,","400.0,860.0,720.0,400.0,","68.57,59.51,100.0,75.12,","62.25,50.87,100.0,100.0,"
448,ESCORTS_24-01-2019_10:00.csv,725.05,0.5924608819345661,"760.0,740.0,780.0,800.0,","700.0,720.0,660.0,680.0,","-2.9,-9.17,8.54,11.11,","6.52,9.63,nan,1.56,","780.0,760.0,680.0,400.0,","800.0,400.0,700.0,720.0,","66.63,57.58,73.89,78.93,","64.33,53.08,100.0,73.43,"
449,ESCORTS_24-01-2019_10:30.csv,728.2,0.5727209464161448,"760.0,740.0,780.0,800.0,","700.0,720.0,660.0,680.0,","4.7,1.13,13.79,4.76,","0.77,2.79,nan,-6.78,","780.0,740.0,400.0,540.0,","400.0,860.0,700.0,680.0,","66.06,56.44,73.36,78.97,","65.48,54.64,100.0,74.78,"
450,ESCORTS_24-01-2019_10:40.csv,727.75,0.5770308123249299,"760.0,740.0,780.0,800.0,","700.0,720.0,660.0,680.0,","1.39,-3.97,8.54,9.09,","0.77,6.87,nan,-6.78,","780.0,740.0,400.0,540.0,","400.0,860.0,700.0,680.0,","66.1,56.69,73.52,79.62,","65.17,54.35,100.0,74.5,"
451,ESCORTS_24-01-2019_11:00.csv,724.5,0.5742434904996482,"760.0,740.0,780.0,800.0,","700.0,720.0,660.0,680.0,","-3.65,-11.49,5.06,9.09,","5.15,9.63,nan,-6.78,","780.0,740.0,400.0,540.0,","700.0,860.0,700.0,680.0,","67.64,58.38,74.64,80.29,","63.59,52.63,100.0,73.53,"
452,ESCORTS_24-01-2019_11:30.csv,720.25,0.5451436388508892,"760.0,740.0,780.0,800.0,","700.0,720.0,660.0,680.0,","-27.93,-40.11,-10.29,-17.65,","30.27,25.84,nan,21.25,","780.0,740.0,400.0,540.0,","700.0,860.0,700.0,720.0,","69.19,60.49,75.56,80.89,","61.18,50.14,100.0,71.49,"
453,ESCORTS_24-01-2019_12:00.csv,719.15,0.5260273972602739,"760.0,740.0,780.0,800.0,","700.0,660.0,680.0,640.0,","-31.48,-35.75,-19.05,-21.21,","30.27,nan,30.0,nan,","780.0,740.0,400.0,540.0,","700.0,680.0,700.0,720.0,","69.86,61.18,76.25,81.85,","60.72,100.0,70.27,100.0,"
454,ESCORTS_24-01-2019_12:30.csv,720.55,0.5248130523453433,"760.0,740.0,780.0,800.0,","700.0,720.0,660.0,680.0,","-29.09,-32.99,-13.64,-11.11,","20.86,21.29,8.57,30.0,","780.0,740.0,400.0,540.0,","700.0,680.0,700.0,720.0,","69.65,60.64,75.91,81.18,","61.31,50.3,78.98,70.13,"
455,ESCORTS_24-01-2019_13:00.csv,719.0,0.5182926829268293,"760.0,740.0,780.0,800.0,","700.0,660.0,680.0,640.0,","-25.66,-32.32,-19.05,-25.0,","32.11,8.57,30.0,nan,","780.0,740.0,400.0,540.0,","700.0,620.0,700.0,720.0,","70.24,61.55,76.42,81.96,","60.9,79.3,70.31,100.0,"
456,ESCORTS_24-01-2019_13:30.csv,721.35,0.5183423913043478,"760.0,740.0,780.0,800.0,","700.0,720.0,660.0,680.0,","-37.86,-39.36,-15.38,-5.26,","19.38,22.29,8.57,20.25,","780.0,740.0,400.0,540.0,","700.0,620.0,700.0,720.0,","69.17,60.32,75.72,81.96,","61.48,50.72,79.56,70.16,"
